item|id|lat|lon|code|label|work
1898|1904178368|55.7583857|37.6138864|||
1899|1904207214|55.7460932|37.6063102|||
1900|1904397462|55.8316183|37.3315250|||
1901|1904931708|55.7037088|37.5844015|||
1902|1906080867|55.7691064|37.6233586|||
1903|1906419548|55.8785002|37.6934050|||
1904|1906419709|55.8874390|37.7011136|||
1905|1907227312|55.5211868|37.5344341|||
1906|1908237137|55.7801730|37.5984227|||
1907|1911134726|55.5777888|38.1380259|||
1908|1912113987|55.8892257|37.6371364|||
1909|1912113989|55.8892314|37.6313338|||
1910|1912113993|55.8893251|37.6376450|||
1911|1913319886|55.8886261|37.6373362|||
1912|1913687847|55.8065372|37.5575942|||
1913|1914143672|55.7718143|37.6439259|||
1914|1914355544|56.0250469|37.6378553|||
1915|1915213690|55.6235646|37.5108572|||
1916|1915864142|55.9149206|38.0641679|||
1917|1919018523|55.7475571|37.8324146|||
1918|1919629298|55.8860956|37.6851436|||
1919|1919687662|55.7067288|37.5946894|||
1920|1919738363|55.7028494|37.4242952|||
1921|1919740529|55.7022158|37.4249005|||
1922|1921432381|55.7939041|37.8095170|||
1923|1921839213|55.7491333|37.6062906|||
1924|1922162045|55.7488166|37.6082360|||
1925|1922184119|55.9842084|37.2344805|||
1926|1923326239|55.8025343|37.5318512|||
1927|1923666132|55.6991341|37.5282264|||
1928|1923939471|55.5773083|37.5947624|||
1929|1923939476|55.5773723|37.5949161|||
1930|1925232816|55.8212510|37.5201510|||
1931|1925749608|55.6998020|37.5755202|||
1932|1925749860|55.7061600|37.5641996|||
1933|1925749866|55.7062193|37.5646118|||
1934|1925760358|55.8893200|37.6348671|||
1935|1929500292|55.7016356|37.3432875|||
1936|1929547725|55.4918648|37.5685282|||
1937|1929628281|55.4967847|37.5695610|||
1938|1929628319|55.4975597|37.5700980|||
1939|1929628492|55.4967131|37.5698901|||
1940|1930602936|55.7601867|37.6414863|||
1941|1931059649|55.8356886|37.3217522|||
1942|1931225943|55.8327912|37.3303010|||
1943|1931895451|55.8291990|37.3252176|||
1944|1931988816|55.8876269|37.5979728|||
1945|1931988820|55.8880684|37.5967908|||
1946|1935687168|55.9462712|38.0994354|||
1947|1935687205|55.9472872|38.0978139|||
1948|1936472248|55.7996888|37.5959823|||
1949|1937716532|55.5941711|37.7376810|||
1950|1938181404|55.9473049|38.1418686|||
1951|1939390191|55.7471623|37.5680608|||
1952|1939510676|55.9818697|38.0694364|||
1953|1942985945|55.8209091|37.3114190|||
1954|1945564909|55.8863623|37.2115788|||
1955|1945840077|55.7279849|37.6447733|||
1956|1945840081|55.7289571|37.6454056|||
1957|1945954198|55.6430236|37.4968058|||
1958|1947749409|55.6946157|37.5358354|||
1959|1949537794|55.9170493|37.8477812|||
1960|1951052316|55.9818712|37.2124992|||
1961|1951052767|55.9840977|37.2218735|||
1962|1951053111|55.9848507|37.2177433|||
1963|1951712434|55.8246144|37.5625541|||
1964|1951737274|55.8444565|37.4839848|||
1965|1954799520|55.8310981|37.6752797|||
1966|1956488774|55.7191696|37.6147089|||
1967|1956499091|55.7194077|37.6170560|||
1968|1958498247|55.7831237|37.5687143|||
1969|1958498973|55.7836024|37.5673803|||
1970|1958642711|55.5473004|37.7088625|||
1971|1960754295|55.8151723|37.3840492|||
1972|1960754348|55.8152721|37.3840772|||
1973|1960754405|55.8154466|37.3841234|||
1974|1960952982|55.9710212|37.9909441|||
1975|1963086841|55.9350690|38.0762585|||
1976|1964126262|55.6122987|37.5306635|||
1977|1965300129|55.7765706|37.4631357|||
1978|1965328168|55.7778725|37.4544408|||
1979|1965332694|55.7783979|37.4542628|||
1980|1970023015|55.7816594|37.6789305|||
1981|1973779759|55.4164295|37.8915494|||
1982|1976141212|55.6923167|37.6607686|||
1983|1976141213|55.6935424|37.6624298|||
1984|1976194979|55.8499707|37.6064586|||
1985|1976195005|55.8515261|37.6024402|||
1986|1976195016|55.8516662|37.6027060|||
1987|1976211255|55.7663956|37.2858186|||
1988|1976214586|55.7712860|37.2189490|||
1989|1976542310|55.8510222|37.6003637|||
1990|1978998930|55.8975732|37.4072127|||
1991|1979806998|55.7530730|37.4868466|||
1992|1980833277|55.8554418|37.4072495|||
1993|1983556465|55.8203587|37.3313745|||
1994|1985797145|55.8020923|37.5674157|||
1995|1988553977|55.8645405|37.3811505|||
1996|1988554872|55.8771457|37.3828165|||
1997|1990805769|55.8992817|37.1520144|||
1998|1993774565|55.8184606|37.3484222|||
1999|1994992751|55.9070323|37.4160956|||
2000|1997101423|55.9920179|38.0407886|||
2001|1998359231|55.9165976|37.8668743|||
2002|1999456487|55.8962441|37.5547780|||
2003|1999456490|55.8966394|37.5536821|||
2004|1999826184|55.8406722|37.3292168|||
2005|2000036696|55.8241247|37.3512911|||
2006|2001309841|55.9761664|37.9863281|||
2007|2002495886|55.9258797|37.6028368|||
2008|2002495888|55.9259058|37.6029985|||
2009|2003968043|55.7851785|37.7151181|||
2010|2004153357|55.8394287|37.6437480|||
2011|2006338206|55.6961303|37.3968931|||
2012|2006644442|55.7909004|37.7479624|||
2013|2007045431|55.8283408|37.8442443|||
2014|2010200826|55.8093089|37.6976227|||
2015|2010292705|55.8031159|37.7072534|||
2016|2010640800|55.7129866|37.4220079|||
2017|2010897450|55.6083603|37.6478174|||
2018|2013668357|55.9598755|37.3558966|||
2019|2014048263|55.7847048|37.7356953|||
2020|2014048367|55.7849234|37.7353598|||
2021|2014048570|55.7852053|37.7346436|||
2022|2014048710|55.7855894|37.7362622|||
2023|2014335046|55.9627383|37.5102871|||
2024|2014984649|55.8376650|37.6483712|||
2025|2015013813|55.7777705|37.4556484|||
2026|2016275078|55.8371674|37.6449533|||
2027|2016315365|55.8384806|37.6471584|||
2028|2016915534|55.9155039|37.7592929|||
2029|2016915584|55.9156637|37.7594653|||
2030|2018578191|55.6001405|38.1390279|||
2031|2021651124|55.6796027|37.6292064|||
2032|2022642149|55.8087281|37.1257698|||
2033|2022705546|55.8298114|37.6479594|||
2034|2022707615|55.8359315|37.6539303|||
2035|2022898106|55.7198797|37.3871614|||
2036|2024657447|55.6822686|37.5755470|||
2037|2030006590|55.8506788|37.4683015|||
2038|2030138829|55.8792279|37.9048767|||
2039|2030502749|55.7791275|37.6879886|||
2040|2030502760|55.7791043|37.6878022|||
2041|2031333484|55.7517645|38.0071124|||
2042|2031407942|55.6477387|37.4871046|||
2043|2031930705|55.9262598|38.0618920|||
2044|2032027440|55.9001552|37.3990937|||
2045|2032027442|55.8994512|37.3994578|||
2046|2032027454|55.8988278|37.3998201|||
2047|2036669248|55.9167098|37.8676809|||
2048|2036669347|55.9177143|37.8677466|||
2049|2036824436|55.6656039|37.5663618|||
2050|2037919365|55.8369757|37.6370119|||
2051|2039799742|55.8366409|37.6457626|||
2052|2039800946|55.8353701|37.6461161|||
2053|2039801836|55.8334185|37.6503324|||
2054|2041659541|55.8392106|37.6376675|||
2055|2044839446|55.9079462|37.5638428|||
2056|2045946721|55.8261847|37.4454366|||
2057|2048222074|55.8180127|37.3407928|||
2058|2048621392|55.8157399|37.3417339|||
2059|2048633283|55.8185890|37.3481402|||
2060|2048633290|55.8189815|37.3482889|||
2061|2050269575|55.7238829|37.6439606|||
2062|2050269578|55.7240225|37.6439896|||
2063|2051215338|55.8195628|37.6952619|||
2064|2052022358|55.7017435|37.5621938|||
2065|2053353906|55.6883589|37.5911876|||
2066|2053931319|55.8291828|37.6678994|||
2067|2054102881|55.8284227|37.6441273|||
2068|2056806292|55.7817210|37.7199241|||
2069|2057939634|55.6748432|37.2611005|||
2070|2059692052|55.7042141|37.6756939|||
2071|2059692086|55.7037525|37.6756160|||
2072|2059748514|55.6993778|37.6821917|||
2073|2060543141|55.7033196|37.5749050|||
2074|2061554007|55.7793431|37.6923836|||
2075|2061560132|55.7779490|37.6935456|||
2076|2063724980|55.9503892|37.2811686|||
2077|2063766946|55.8980139|37.1644574|||
2078|2063866837|55.8330787|37.2918931|||
2079|2063866842|55.8331037|37.2902538|||
2080|2065503459|55.8332066|37.2947028|||
2081|2065503467|55.8335998|37.2943078|||
2082|2065525484|55.8316384|37.2805614|||
2083|2066053665|55.8248020|37.7064161|||
2084|2066097534|55.8293023|37.2797451|||
2085|2066122911|55.7161545|37.6326607|||
2086|2066336693|55.7215830|37.6969796|||
2087|2066561184|55.7842022|37.6275820|||
2088|2068131544|55.9824407|37.2224398|||
2089|2068540466|55.8348453|37.3279606|||
2090|2069663825|55.8174511|37.6886038|||
2091|2072103325|55.8162583|37.3499082|||
2092|2072469854|55.7854983|37.6059307|||
2093|2072479316|55.7869441|37.6113909|||
2094|2072704992|55.7535323|37.5860053|||
2095|2073463479|55.8299386|37.3082903|||
2096|2073527493|55.8161573|37.3489090|||
2097|2076760922|55.5962484|37.7271086|||
2098|2077541273|55.7741995|37.4659940|||
2099|2077552767|55.7732608|37.4627920|||
2100|2077867580|55.7030222|37.5679902|||
2101|2079620543|55.8011886|37.7404984|||
2102|2080479237|55.8136768|37.3343853|||
2103|2080753231|55.7656998|37.7060423|||
2104|2080753758|55.7673833|37.7041680|||
2105|2080755215|55.7655661|37.7072855|||
2106|2080880444|55.6797630|37.7007075|||
2107|2081312067|55.7100010|37.4450076|||
2108|2081312174|55.7105429|37.4451016|||
2109|2083406382|55.8242111|37.1054357|||
2110|2083735563|55.7502860|37.6545588|||
2111|2085047851|55.6463799|37.4992147|||
2112|2086003526|55.8841376|38.0822835|||
2113|2086327088|55.8076659|37.3318662|||
2114|2088501691|55.8616705|38.1431752|||
2115|2091419844|55.4837993|37.2703950|||
2116|2093388455|55.9252245|38.0597129|||
2117|2095962436|55.9611478|37.4152492|||
2118|2095962477|55.9619149|37.4147373|||
2119|2096211373|55.4956781|37.5457055|||
2120|2097044376|55.7664230|37.6367100|||
2121|2097044380|55.7668112|37.6373536|||
2122|2097044437|55.7690647|37.6403482|||
2123|2097044449|55.7691551|37.6401874|||
2124|2098359213|55.8069923|37.3216691|||
2125|2098644247|55.8111049|37.3225890|||
2126|2101313213|55.7455117|37.8294453|||
2127|2101641250|55.7624935|37.8472813|||
2128|2101641270|55.7625662|37.8473119|||
2129|2101665194|55.9487350|38.1211440|||
2130|2101665199|55.9488105|38.1217608|||
2131|2101665209|55.9491450|38.1253859|||
2132|2102430985|55.6592237|37.2128094|||
2133|2103179660|55.8878593|37.6628866|||
2134|2103253312|56.0130615|37.9089889|||
2135|2103253329|56.0131849|37.9089134|||
2136|2103253406|56.0140384|37.9001213|||
2137|2103707140|55.7195485|37.7111999|||
2138|2104019554|55.7811870|37.6019572|||
2139|2104662973|55.6805575|37.8620135|||
2140|2104664382|55.6772111|37.8554581|||
2141|2106173845|55.7278853|37.5801562|||
2142|2106183153|55.7794084|37.6972982|||
2143|2106183163|55.7794798|37.7018331|||
2144|2106183170|55.7803626|37.6969522|||
2145|2106227369|55.7807123|37.7002481|||
2146|2106227373|55.7809150|37.6968046|||
2147|2106277952|55.9357602|38.0713578|||
2148|2106595801|55.9323192|37.7234287|||
2149|2106595807|55.9323592|37.7232692|||
2150|2107603524|55.8041161|37.2971521|||
2151|2107603545|55.8044129|37.2972684|||
2152|2107693728|55.9193747|38.1116636|||
2153|2107693729|55.9195737|38.1117693|||
2154|2108757515|55.8600380|37.4335969|||
2155|2108920294|55.8604712|37.4494558|||
2156|2109044494|55.6616948|37.5463216|||
2157|2109487576|55.6553626|37.9217941|||
2158|2109487582|55.6493491|37.9094764|||
2159|2109629756|55.8064592|37.2956355|||
2160|2110382418|55.8075150|37.5084783|||
2161|2110748550|55.7595593|37.6159990|||
2162|2113347142|55.8496785|37.5858762|||
2163|2114747181|55.8641567|37.4749515|||
2164|2116424053|55.9010023|37.7026085|||
2165|2116424161|55.9028327|37.7039471|||
2166|2117326363|55.9318615|37.7228335|||
2167|2117326367|55.9319552|37.7223355|||
2168|2117326377|55.9322468|37.7233616|||
2169|2117326379|55.9322917|37.7232041|||
2170|2117859425|55.6566949|37.5485975|||
2171|2119895184|55.9013498|37.6297726|||
2172|2121499299|55.8795375|38.1546818|||
2173|2122306391|55.8095249|37.3432746|||
2174|2123024176|55.6562546|37.5424943|||
2175|2123024224|55.6576376|37.5436283|||
2176|2123936729|55.8092928|37.3379229|||
2177|2123944588|55.8096099|37.3390670|||
2178|2124286499|55.8110056|37.3413762|||
2179|2124734874|55.7133871|37.5728591|||
2180|2124879804|55.6601145|37.5597773|||
2181|2125599940|55.7772725|37.6028863|||
2182|2125602404|55.6594460|37.5523845|||
2183|2126148614|55.8111689|37.5092305|||
2184|2126423667|55.6567544|37.5546922|||
2185|2126423671|55.6568223|37.5536312|||
2186|2126490154|55.9000109|37.7270545|||
2187|2127133725|55.9174263|38.0625637|||
2188|2127378667|55.6577944|37.5517075|||
2189|2127386025|55.6520658|37.8410687|||
2190|2127386030|55.6519748|37.8461461|||
2191|2128000695|55.7429406|37.6489582|||
2192|2129211572|55.9263903|38.0579091|||
2193|2130914704|55.4836260|37.1846759|||
2194|2130914712|55.4893538|37.1863748|||
2195|2131171814|55.9389402|38.1022517|||
2196|2131171894|55.9671240|38.0296130|||
2197|2131171906|55.9695151|38.0218352|||
2198|2131171907|55.9695296|38.0217336|||
2199|2134753860|55.7266036|37.6286069|||
2200|2134753885|55.7267767|37.6267574|||
2201|2136044114|55.5202320|37.1949973|||
2202|2137983557|55.5852364|37.5783053|||
2203|2138668384|55.6778713|37.7779591|||
2204|2139904188|55.8049416|37.7730261|||
2205|2140237476|55.8605349|37.4774665|||
2206|2140395730|55.7695038|37.6299957|||
2207|2142651848|55.8382009|37.2922049|||
2208|2143676634|55.7171833|37.4243829|||
2209|2145883182|55.6550440|37.5424243|||
2210|2145883185|55.6559393|37.5434130|||
2211|2145885718|55.7982556|37.5859547|||
2212|2146140646|55.8904288|37.6327709|||
2213|2146145690|55.8890618|37.6389287|||
2214|2146147880|55.8895944|37.6406005|||
2215|2146147883|55.8902652|37.6408345|||
2216|2146148408|55.8890459|37.6390727|||
2217|2148258468|55.8990408|37.4098490|||
2218|2148666711|55.8391197|37.6529227|||
2219|2150252586|55.8172494|37.7350866|||
2220|2150253282|55.8154986|37.7341127|||
2221|2150261209|55.8182961|37.7311823|||
2222|2150293866|55.6564355|37.5443409|||
2223|2152566820|55.7608027|37.2437378|||
2224|2153547603|55.8084778|37.5578612|||
2225|2156207814|55.4589875|37.3402838|||
2226|2158631344|55.8150187|37.7911029|||
2227|2160833997|55.6908828|37.4214255|||
2228|2162410750|55.7335780|37.4902467|||
2229|2162559853|55.6540535|37.5543016|||
2230|2162559942|55.6547797|37.5549045|||
2231|2166046725|55.7709881|37.6227200|||
2232|2166046758|55.7716217|37.6226246|||
2233|2171218546|55.7501827|37.8312656|||
2234|2171218565|55.7498915|37.8304990|||
2235|2175193362|55.7983324|37.3063077|||
2236|2175865555|55.7583962|37.6347117|||
2237|2178813182|55.9089010|38.0535439|||
2238|2184292289|55.8843610|37.8444858|||
2239|2184292531|55.9069291|37.8177161|||
2240|2185779707|55.7433513|37.5364321|||
2241|2188155009|55.5646231|37.5965591|||
2242|2190909366|55.9326560|38.0193548|||
2243|2193772994|55.9246780|38.0422099|||
2244|2193773110|55.9260938|38.0450610|||
2245|2193792208|55.9707187|38.0384216|||
2246|2195090271|55.6742838|37.2677499|||
2247|2195090284|55.6853524|37.2712425|||
2248|2201021291|55.7233862|37.7159438|||
2249|2203011627|55.7535545|37.6223600|||
2250|2203669723|55.9276238|38.1486977|||
2251|2204765690|55.6164875|37.6681369|||
2252|2208499608|55.7504122|38.0472544|||
2253|2208528323|55.7491319|38.0451050|||
2254|2212035148|55.7958424|37.2956881|||
2255|2212899218|55.6709996|37.4777415|||
2256|2212899223|55.6710746|37.4777748|||
2257|2214942368|55.8078308|37.8354952|||
2258|2218029973|55.8925827|38.1102331|||
2259|2218029999|55.8959955|38.1050799|||
2260|2218373712|55.7807557|37.4787668|||
2261|2221429410|55.6332175|37.7629076|||
2262|2221429415|55.6339076|37.7640318|||
2263|2222899448|55.6935557|37.5694267|||
2264|2222899565|55.6938873|37.5697750|||
2265|2222899722|55.6945712|37.5676215|||
2266|2222899835|55.6949631|37.5681356|||
2267|2223638159|55.8114923|37.5775410|||
2268|2229548568|55.7386696|37.5958836|||
2269|2231550157|55.6551319|37.5568222|||
2270|2231757595|55.6546625|37.5595920|||
2271|2231757635|55.6556248|37.5595209|||
2272|2232129239|55.6564187|37.5239892|||
2273|2246470813|55.6955956|37.5629069|||
2274|2247012145|55.8512575|37.4460401|||
2275|2255746432|55.6970383|37.7884913|||
2276|2255858557|55.8548127|38.1249559|||
2277|2255858558|55.8562546|38.1390015|||
2278|2261496284|55.6928552|37.5663116|||
2279|2262025650|55.7797911|37.3111073|||
2280|2262301717|55.6637080|37.4947138|||
2281|2262304593|55.6648146|37.4957037|||
2282|2267981950|55.6902110|37.3054456|||
2283|2267984486|55.6899811|37.3048657|||
2284|2268257303|55.8110930|37.6412007|||
2285|2268282971|55.7920431|37.6754455|||
2286|2268282972|55.7922191|37.6763452|||
2287|2268341897|55.7925323|37.5251409|||
2288|2268611059|55.7356172|37.5800426|||
2289|2271609017|55.7932860|37.5396762|||
2290|2272027747|55.7587044|37.6468079|||
2291|2272789451|56.0105334|37.4850709|||
2292|2273605798|55.7857036|37.4805311|||
2293|2274233218|55.8377909|37.3797956|||
2294|2277054827|55.8331206|37.3285059|||
2295|2277752684|55.7220248|37.6472347|||
2296|2278834432|55.7117352|37.5762071|||
2297|2278901814|55.8290777|37.3455680|||
2298|2279703953|55.8219552|37.3296982|||
2299|2279777938|55.7368454|37.9678550|||
2300|2281424729|55.7755159|37.6325347|||
2301|2281424780|55.7770871|37.6340351|||
2302|2282638651|55.6930169|37.5754896|||
2303|2282638680|55.6936360|37.5670668|||
2304|2286816613|55.7750192|37.8332093|||
2305|2287726108|55.7392512|37.9586451|||
2306|2287726110|55.7393835|37.9587310|||
2307|2289611348|55.8814334|37.9921525|||
2308|2289966223|55.9767946|37.6377694|||
2309|2290251130|55.9304136|37.5029337|||
2310|2292478867|55.9503477|37.4493156|||
2311|2293075978|55.7847677|37.3109795|||
2312|2295260326|55.6560917|37.5244982|||
2313|2295260360|55.6564681|37.5308467|||
2314|2296767248|55.8952253|37.4799768|||
2315|2298379037|55.8302361|37.4543264|||
2316|2298379038|55.8303840|37.4543547|||
2317|2300815929|55.7646936|37.6350852|||
2318|2301576881|55.9077888|38.0766563|||
2319|2301631884|55.6597496|37.5094800|||
2320|2301703336|55.7944200|37.7122135|||
2321|2304895564|55.6580244|37.3691109|||
2322|2304968388|55.5747602|37.5820287|||
2323|2304970260|55.7482063|37.6101112|||
2324|2305089840|55.7706481|37.6479415|||
2325|2309414789|55.7418178|37.8892822|||
2326|2309748875|55.4495013|37.4039893|||
2327|2313220698|55.4544533|37.7570952|||
2328|2314941779|55.4445891|37.7273464|||
2329|2314993161|55.7580167|37.8555832|||
2330|2316154854|55.6887018|37.3856960|||
2331|2319723379|55.8271628|37.4369856|||
2332|2321144324|55.7542553|37.8614327|||
2333|2321144631|55.7542890|37.8618069|||
2334|2321177132|55.8891876|37.5956149|||
2335|2322189912|55.8533968|37.6193537|||
2336|2322299705|55.7371346|37.6954486|||
2337|2322299706|55.7371528|37.6953241|||
2338|2323990671|55.7378267|37.6954506|||
2339|2323990672|55.7376894|37.6958403|||
2340|2324472652|55.7393702|37.6914587|||
2341|2324486903|55.7380019|37.6974847|||
2342|2324572972|55.8552760|37.6156622|||
2343|2324572975|55.8553342|37.6148941|||
2344|2325959718|55.7587860|37.8556100|||
2345|2327848822|55.7278285|37.3381566|||
2346|2328657473|55.7764158|37.6754051|||
2347|2329688162|55.6334400|37.4445598|||
2348|2329688179|55.6337617|37.4459826|||
2349|2329707398|55.7537536|37.8571747|||
2350|2329790618|55.7477989|37.5891898|||
2351|2334313885|55.6733671|37.8651449|||
2352|2334320003|55.6731442|37.8718438|||
2353|2335586809|55.9011568|37.5914541|||
2354|2337340740|55.8076615|37.7047624|||
2355|2337865677|55.7940128|37.8023064|||
2356|2337865678|55.7947594|37.8022280|||
2357|2339340329|55.8257570|37.3109055|||
2358|2339398988|55.7265789|37.4821579|||
2359|2339661177|55.7600515|37.8341035|||
2360|2339661222|55.7601108|37.8375039|||
2361|2342092759|56.0030124|38.0496808|||
2362|2342092865|56.0055957|38.0423834|||
2363|2347393470|55.7460167|37.5492997|||
2364|2349204182|56.0091757|37.7876001|||
2365|2351289907|55.8406146|37.1691176|||
2366|2351346455|55.8416318|37.1823590|||
2367|2351350642|55.8406363|37.1758681|||
2368|2351839248|55.8384025|37.1824807|||
2369|2352024390|55.8360118|37.1772758|||
2370|2352692272|55.8360010|37.1705012|||
2371|2360267610|55.6564737|37.5375499|||
2372|2360979124|55.6566667|37.5339611|||
2373|2361555125|55.7222269|37.9274169|||
2374|2361568088|55.8819382|37.6482101|||
2375|2361915214|55.6571008|37.5320046|||
2376|2361915278|55.6588017|37.5300727|||
2377|2361915432|55.6595723|37.5321085|||
2378|2361921322|55.6583443|37.5292517|||
2379|2362244225|55.7244300|37.6549387|||
2380|2362397021|55.6570413|37.5303616|||
2381|2362731135|55.6865116|37.5672405|||
2382|2362731140|55.6867994|37.5664453|||
2383|2362731153|55.6878770|37.5677691|||
2384|2363447071|55.9383262|38.0730567|||
2385|2363501314|55.8920856|37.2479754|||
2386|2367240434|56.0390573|37.6480033|||
2387|2369258265|55.6764052|37.6817244|||
2388|2371079208|55.7526872|37.8581569|||
2389|2371080030|55.7538642|37.8580468|||
2390|2372095671|55.8989515|37.4227977|||
2391|2375342287|55.5986204|37.8909914|||
2392|2375342330|55.6210695|37.9189907|||
2393|2377386902|55.6778561|37.4837523|||
2394|2377386967|55.6787952|37.4832559|||
2395|2377428407|55.7925153|37.5922335|||
2396|2377723623|55.8040670|37.4195868|||
2397|2377908618|55.9048836|38.0757437|||
2398|2377965457|56.0049508|37.4534599|||
2399|2383229034|55.9922675|37.6732747|||
2400|2383229104|56.0187691|37.7358198|||
2401|2383229132|56.0265958|37.6883012|||
2402|2384699190|55.8071426|37.4793177|||
2403|2388211998|55.8945560|37.4384907|||
2404|2388212010|55.8948983|37.4586336|||
2405|2388742265|55.7963632|37.6009855|||
2406|2388742272|55.7968758|37.6007998|||
2407|2389591421|55.8641552|37.3662491|||
2408|2390082662|55.6726498|37.8081324|||
2409|2391744680|55.6849211|37.9916544|||
2410|2392918924|55.6563519|37.5319265|||
2411|2393697887|55.8298257|37.7643936|||
2412|2394532742|55.4667241|37.7372613|||
2413|2397436761|55.7752133|37.1495627|||
2414|2398109045|55.7302433|37.6427368|||
2415|2398109054|55.7303662|37.6416170|||
2416|2398837397|55.9305271|37.5169105|||
2417|2401308779|55.8828276|37.4070073|||
2418|2402183071|55.8223744|37.3136302|||
2419|2402503401|55.8820425|37.4251929|||
2420|2404000305|55.6673796|37.8783536|||
2421|2404762314|55.6798227|37.4883846|||
2422|2404764097|55.6771211|37.4842207|||
2423|2405055968|55.6743551|37.4762492|||
2424|2405055969|55.6738584|37.4777796|||
2425|2405389096|55.7343801|37.5889840|||
2426|2405865600|55.8118386|37.4746282|||
2427|2407219956|55.7128392|37.8748666|||
2428|2407221874|55.7178474|37.8742053|||
2429|2407234479|55.9388690|38.0483843|||
2430|2407690610|55.7532131|37.8606911|||
2431|2407690611|55.7533125|37.8612300|||
2432|2408550820|55.6141777|37.6051075|||
2433|2409187463|55.7211437|37.6025649|||
2434|2409187507|55.7225401|37.6045789|||
2435|2409793198|55.7458787|37.6546124|||
2436|2412343588|55.7397393|37.7728482|||
2437|2413733264|55.7824520|37.8788801|||
2438|2415143514|55.8414731|37.6284127|||
2439|2417948462|55.7410772|38.0108675|||
2440|2420042546|55.7647904|37.4318273|||
2441|2420842842|55.7597499|37.8509103|||
2442|2420881032|55.5810816|38.1426077|||
2443|2421354340|55.7671072|37.4047815|||
2444|2421355477|55.7651411|37.4051742|||
2445|2423476252|55.7755216|37.5532108|||
2446|2423476269|55.7765650|37.5529778|||
2447|2424582143|56.0122496|37.9757648|||
2448|2424669528|55.7301496|37.5111074|||
2449|2425135570|55.7703171|37.6207703|||
2450|2426317479|55.5776858|38.1378736|||
2451|2430173501|55.6455187|37.8556945|||
2452|2430196687|55.6525471|37.7190389|||
2453|2431281624|55.8166356|37.6401326|||
2454|2431909750|55.5818571|38.1406354|||
2455|2432232527|55.7934280|37.6048383|||
2456|2433061565|55.5800080|38.1411553|||
2457|2433359447|55.7568935|37.6153760|||
2458|2433408439|55.6559370|37.5246724|||
2459|2435362555|55.7915571|37.5860591|||
2460|2435464376|55.9844636|37.2109394|||
2461|2437491091|55.9905519|37.2052070|||
2462|2443036580|55.8079945|37.8374050|||
2463|2444175560|55.7740858|37.6810578|||
2464|2444278010|55.9133234|37.5409467|||
2465|2445788424|55.7666284|37.4298659|||
2466|2447041041|55.6505803|37.7160777|||
2467|2447041048|55.6510566|37.7167951|||
2468|2447120291|55.9019662|37.5881323|||
2469|2447790179|55.8173478|37.5226690|||
2470|2447806067|55.6213833|38.0409516|||
2471|2449407522|55.6154390|37.6058458|||
2472|2450396081|55.5593693|37.6963525|||
2473|2451067712|55.6540885|37.5382263|||
2474|2451067746|55.6546282|37.5412618|||
2475|2451098699|55.6571005|37.4978603|||
2476|2451998219|55.7888219|37.3871036|||
2477|2452540766|55.9793170|37.2954243|||
2478|2454430833|55.6089312|37.5287350|||
2479|2454431003|55.6106006|37.5282533|||
2480|2455995536|55.6626420|37.5461830|||
2481|2459967539|55.7493699|37.6110334|||
2482|2459967584|55.7520202|37.6122202|||
2483|2459967647|55.7526103|37.6114072|||
2484|2459967760|55.7530235|37.6126937|||
2485|2460435008|55.6751802|37.6255214|||
2486|2460435009|55.6752137|37.6236699|||
2487|2460435012|55.6752233|37.6244454|||
2488|2461320277|55.8292694|37.3706670|||
2489|2462168262|55.7965023|37.5820066|||
2490|2465538121|55.7380312|37.6043374|||
2491|2465904090|55.6472902|37.9309599|||
2492|2465904093|55.6446646|37.9173329|||
2493|2465904103|55.6443992|37.9165705|||
2494|2467541479|55.7400729|37.6105252|||
2495|2469330650|55.7507810|37.9300515|||
2496|2470149035|55.7882468|37.3706105|||
2497|2472141410|55.7583885|37.6136945|||
2498|2472623496|55.6122723|37.6029394|||
2499|2477705685|55.7411343|37.6099893|||
2500|2479463248|55.7603355|37.6497121|||
2501|2479463257|55.7609479|37.6475513|||
2502|2479463259|55.7612676|37.6472069|||
2503|2479463263|55.7613455|37.6503487|||
2504|2487099671|55.8025752|37.5598690|||
2505|2488654216|55.7667167|37.5742130|||
2506|2494056684|55.5017072|37.5568674|||
2507|2497041439|55.7194484|37.6342980|||
2508|2497061578|55.7227954|37.6397226|||
2509|2497071458|55.7290730|37.6483448|||
2510|2497073334|55.7290945|37.6469589|||
2511|2499290827|55.6791482|37.1888736|||
2512|2499445066|55.9135086|37.6960659|||
2513|2501897843|55.6109492|37.5890923|||
2514|2502433281|55.6185563|37.5058730|||
2515|2503188980|55.9730933|37.9767978|||
2516|2503393774|55.7280456|37.5413067|||
2517|2503858227|55.7177652|37.8217179|||
2518|2503858229|55.7179348|37.8206929|||
2519|2505663967|55.7303518|37.6414243|||
2520|2507252479|55.6726605|37.5020373|||
2521|2507252493|55.6737850|37.5013969|||
2522|2507252498|55.6739812|37.5017353|||
2523|2507435670|55.6141845|37.5379811|||
2524|2507983189|55.6740160|37.5018334|||
2525|2507983203|55.6742526|37.5022596|||
2526|2508070288|55.6728828|37.4883596|||
2527|2509111003|55.6898143|37.7743246|||
2528|2509263162|55.6558718|37.5541652|||
2529|2509263166|55.6561120|37.5547031|||
2530|2509360480|55.5054206|37.5564882|||
2531|2509399596|55.8042253|37.3117626|||
2532|2509399605|55.8043501|37.3117082|||
